product_sk,last_movement_date,days_since_movement,is_slow_moving,Product_ID,Product_Name,Category,Sub_Category,Source_System
214,2017-06-12,182,True,FUR-CH-10000595,Safco Contoured Stacking Chairs,Furniture,Chairs,Supply_Chain
215,2017-09-07,95,True,FUR-FU-10000448,Tenex Chairmats For Use With Carpeted Floors,Furniture,Furnishings,Supply_Chain
216,2017-11-03,38,False,OFF-ST-10001325,Sterilite Officeware Hinged File Box,Office Supplies,Storage,Supply_Chain
217,2017-12-02,9,False,OFF-BI-10002429,"Premier Elliptical Ring Binder, Black",Office Supplies,Binders,Supply_Chain
218,2015-12-03,739,True,OFF-BI-10004528,Cardinal Poly Pocket Divider Pockets for Ring Binders,Office Supplies,Binders,Supply_Chain
219,2017-12-05,6,False,OFF-AP-10001271,Eureka The Boss Cordless Rechargeable Stick Vac,Office Supplies,Appliances,Supply_Chain
220,2016-12-01,375,True,FUR-CH-10002647,"Situations Contoured Folding Chairs, 4/Set",Furniture,Chairs,Supply_Chain
221,2017-11-05,36,False,TEC-AC-10001432,Enermax Aurora Lite Keyboard,Technology,Accessories,Supply_Chain
222,2017-11-06,35,False,TEC-AC-10001465,SanDisk Cruzer 64 GB USB Flash Drive,Technology,Accessories,Supply_Chain
223,2015-11-01,771,True,TEC-PH-10002597,Xblue XB-1670-86 X16 Small Office Telephone - Titanium,Technology,Phones,Supply_Chain
224,2017-09-09,93,True,FUR-FU-10000723,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",Furniture,Furnishings,Supply_Chain
225,2017-09-11,91,True,FUR-FU-10003039,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",Furniture,Furnishings,Supply_Chain
226,2017-07-08,156,True,OFF-AR-10003560,Zebra Zazzle Fluorescent Highlighters,Office Supplies,Art,Supply_Chain
227,2017-08-03,130,True,OFF-LA-10001297,Avery 473,Office Supplies,Labels,Supply_Chain
228,2017-12-10,1,False,FUR-TA-10004256,Bretford Just In Time Height-Adjustable Multi-Task Work Tables,Furniture,Tables,Supply_Chain
229,2017-08-11,122,True,OFF-PA-10003441,Xerox 226,Office Supplies,Paper,Supply_Chain
230,2016-12-06,370,True,OFF-FA-10003467,"Alliance Big Bands Rubber Bands, 12/Pack",Office Supplies,Fasteners,Supply_Chain
231,2017-12-07,4,False,TEC-PH-10002496,Cisco SPA301,Technology,Phones,Supply_Chain
232,2017-10-01,71,False,OFF-PA-10004530,Personal Creations Ink Jet Cards and Labels,Office Supplies,Paper,Supply_Chain
233,2017-10-01,71,False,OFF-BI-10001107,"GBC White Gloss Covers, Plain Front",Office Supplies,Binders,Supply_Chain
234,2017-11-11,30,False,OFF-PA-10004451,Xerox 222,Office Supplies,Paper,Supply_Chain
235,2017-10-01,71,False,FUR-CH-10004997,Hon Every-Day Series Multi-Task Chairs,Furniture,Chairs,Supply_Chain
236,2016-11-12,394,True,OFF-AR-10003394,Newell 332,Office Supplies,Art,Supply_Chain
237,2016-10-10,427,True,OFF-SU-10004498,Martin-Yale Premier Letter Opener,Office Supplies,Supplies,Supply_Chain
238,2017-12-01,10,False,TEC-PH-10000586,AT&T SB67148 SynJ,Technology,Phones,Supply_Chain
239,2017-12-01,10,False,OFF-BI-10002764,Recycled Pressboard Report Cover with Reinforced Top Hinge,Office Supplies,Binders,Supply_Chain
240,2017-12-01,10,False,TEC-PH-10001254,Jabra BIZ 2300 Duo QD Duo Corded Headset,Technology,Phones,Supply_Chain
241,2017-07-08,156,True,OFF-LA-10003930,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",Office Supplies,Labels,Supply_Chain
242,2017-08-12,121,True,OFF-AR-10004078,Newell 312,Office Supplies,Art,Supply_Chain
243,2017-11-12,29,False,OFF-AP-10004708,Fellowes Superior 10 Outlet Split Surge Protector,Office Supplies,Appliances,Supply_Chain
244,2014-08-08,1221,True,FUR-FU-10001979,Dana Halogen Swing-Arm Architect Lamp,Furniture,Furnishings,Supply_Chain
245,2016-09-11,456,True,OFF-PA-10001204,Xerox 1972,Office Supplies,Paper,Supply_Chain
246,2016-09-11,456,True,TEC-PH-10004667,Cisco 8x8 Inc. 6753i IP Business Phone System,Technology,Phones,Supply_Chain
247,2016-12-11,365,True,OFF-ST-10001963,Tennsco Regal Shelving Units,Office Supplies,Storage,Supply_Chain
248,2016-12-11,365,True,TEC-AC-10001267,Imation 32GB Pocket Pro USB 3.0 Flash Drive - 32 GB - Black - 1 P ...,Technology,Accessories,Supply_Chain
249,2016-12-12,364,True,TEC-PH-10002103,Jabra SPEAK 410,Technology,Phones,Supply_Chain
250,2015-10-04,799,True,FUR-CH-10001482,Office Star - Mesh Screen back chair with Vinyl seat,Furniture,Chairs,Supply_Chain
251,2017-10-07,65,False,OFF-FA-10003112,Staples,Office Supplies,Fasteners,Supply_Chain
252,2017-12-03,8,False,OFF-AP-10002350,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,Office Supplies,Appliances,Supply_Chain
253,2016-12-11,365,True,TEC-PH-10003273,AT&T TR1909W,Technology,Phones,Supply_Chain
254,2016-12-11,365,True,TEC-AC-10001142,First Data FD10 PIN Pad,Technology,Accessories,Supply_Chain
255,2017-10-12,60,False,OFF-FA-10000621,"OIC Colored Binder Clips, Assorted Sizes",Office Supplies,Fasteners,Supply_Chain
256,2017-06-08,186,True,OFF-SU-10004231,Acme Tagit Stainless Steel Antibacterial Scissors,Office Supplies,Supplies,Supply_Chain
257,2017-06-08,186,True,OFF-PA-10000474,Easy-staple paper,Office Supplies,Paper,Supply_Chain
258,2017-06-08,186,True,TEC-PH-10004042,ClearOne Communications CHAT 70 OC Speaker Phone,Technology,Phones,Supply_Chain
259,2017-06-09,185,True,FUR-FU-10002759,12-1/2 Diameter Round Wall Clock,Furniture,Furnishings,Supply_Chain
260,2017-06-09,185,True,FUR-TA-10000688,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",Furniture,Tables,Supply_Chain
261,2017-12-05,6,False,OFF-AP-10004532,Kensington 6 Outlet Guardian Standard Surge Protector,Office Supplies,Appliances,Supply_Chain
262,2017-12-05,6,False,OFF-PA-10002137,"Southworth 100% Résumé Paper, 24lb.",Office Supplies,Paper,Supply_Chain
263,2017-11-04,37,False,TEC-MA-10004125,Cubify CubeX 3D Printer Triple Head Print,Technology,Machines,Supply_Chain
264,2017-11-04,37,False,OFF-AP-10002457,"Eureka The Boss Plus 12-Amp Hard Box Upright Vacuum, Red",Office Supplies,Appliances,Supply_Chain
265,2017-11-05,36,False,TEC-AC-10003911,NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router,Technology,Accessories,Supply_Chain
266,2014-09-06,1192,True,OFF-LA-10001934,Avery 516,Office Supplies,Labels,Supply_Chain
267,2017-12-07,4,False,OFF-PA-10000304,Xerox 1995,Office Supplies,Paper,Supply_Chain
268,2017-12-01,10,False,FUR-FU-10003394,"Tenex ""The Solids"" Textured Chair Mats",Furniture,Furnishings,Supply_Chain
269,2016-11-05,401,True,FUR-TA-10002774,Laminate Occasional Tables,Furniture,Tables,Supply_Chain
270,2017-11-06,35,False,OFF-PA-10001800,Xerox 220,Office Supplies,Paper,Supply_Chain
271,2016-12-11,365,True,OFF-AP-10001469,Fellowes 8 Outlet Superior Workstation Surge Protector,Office Supplies,Appliances,Supply_Chain
272,2014-09-12,1186,True,TEC-AC-10002399,SanDisk Cruzer 32 GB USB Flash Drive,Technology,Accessories,Supply_Chain
273,2017-07-03,161,True,TEC-AC-10003628,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,Technology,Accessories,Supply_Chain
274,2016-03-10,641,True,FUR-BO-10003272,O'Sullivan Living Dimensions 5-Shelf Bookcases,Furniture,Bookcases,Supply_Chain
275,2017-11-05,36,False,OFF-PA-10004071,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",Office Supplies,Paper,Supply_Chain
276,2017-11-12,29,False,OFF-EN-10001219,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",Office Supplies,Envelopes,Supply_Chain
277,2017-08-07,126,True,OFF-BI-10003355,Cardinal Holdit Business Card Pockets,Office Supplies,Binders,Supply_Chain
278,2016-01-10,701,True,FUR-FU-10000010,"DAX Value U-Channel Document Frames, Easel Back",Furniture,Furnishings,Supply_Chain
279,2016-12-06,370,True,OFF-BI-10001658,GBC Standard Therm-A-Bind Covers,Office Supplies,Binders,Supply_Chain
280,2015-12-03,739,True,FUR-FU-10000222,"Seth Thomas 16"" Steel Case Clock",Furniture,Furnishings,Supply_Chain
281,2017-10-02,70,False,OFF-SU-10004664,Acme Softgrip Scissors,Office Supplies,Supplies,Supply_Chain
282,2016-12-03,373,True,OFF-PA-10001954,Xerox 1964,Office Supplies,Paper,Supply_Chain
283,2017-03-10,276,True,FUR-TA-10002228,"Bevis Traditional Conference Table Top, Plinth Base",Furniture,Tables,Supply_Chain
284,2016-12-03,373,True,OFF-ST-10004634,"Personal Folder Holder, Ebony",Office Supplies,Storage,Supply_Chain
285,2017-10-12,60,False,TEC-AC-10001383,Logitech Wireless Touch Keyboard K400,Technology,Accessories,Supply_Chain
286,2016-02-05,675,True,OFF-LA-10003223,Avery 508,Office Supplies,Labels,Supply_Chain
287,2014-01-04,1437,True,OFF-BI-10004094,GBC Standard Plastic Binding Systems Combs,Office Supplies,Binders,Supply_Chain
288,2017-10-02,70,False,OFF-BI-10003638,GBC Durable Plastic Covers,Office Supplies,Binders,Supply_Chain
289,2017-10-09,63,False,FUR-FU-10003577,Nu-Dell Leatherette Frames,Furniture,Furnishings,Supply_Chain
290,2017-10-02,70,False,OFF-AR-10003478,"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",Office Supplies,Art,Supply_Chain
291,2017-10-02,70,False,OFF-BI-10000546,Avery Durable Binders,Office Supplies,Binders,Supply_Chain
292,2016-09-02,465,True,TEC-CO-10002095,Hewlett Packard 610 Color Digital Copier / Printer,Technology,Copiers,Supply_Chain
293,2017-11-03,38,False,OFF-LA-10004484,Avery 476,Office Supplies,Labels,Supply_Chain
294,2015-12-11,731,True,OFF-BI-10001098,Acco D-Ring Binder w/DublLock,Office Supplies,Binders,Supply_Chain
295,2017-10-12,60,False,TEC-AC-10002167,Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive,Technology,Accessories,Supply_Chain
296,2015-10-03,800,True,FUR-BO-10004409,"Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray",Furniture,Bookcases,Supply_Chain
297,2016-12-11,365,True,TEC-AC-10000057,Microsoft Natural Ergonomic Keyboard 4000,Technology,Accessories,Supply_Chain
298,2017-11-09,32,False,FUR-CH-10004675,"Lifetime Advantage Folding Chairs, 4/Carton",Furniture,Chairs,Supply_Chain
299,2016-03-12,639,True,OFF-PA-10003953,Xerox 218,Office Supplies,Paper,Supply_Chain
300,2017-09-05,97,True,OFF-AR-10001897,Model L Table or Wall-Mount Pencil Sharpener,Office Supplies,Art,Supply_Chain
301,2017-12-02,9,False,TEC-PH-10001795,ClearOne CHATAttach 160 - speaker phone,Technology,Phones,Supply_Chain
302,2016-09-04,463,True,FUR-FU-10003347,Coloredge Poster Frame,Furniture,Furnishings,Supply_Chain
303,2016-11-10,396,True,TEC-AC-10004901,Kensington SlimBlade Notebook Wireless Mouse with Nano Receiver,Technology,Accessories,Supply_Chain
304,2017-11-06,35,False,TEC-AC-10003441,Kingston Digital DataTraveler 32GB USB 2.0,Technology,Accessories,Supply_Chain
305,2017-03-05,281,True,OFF-BI-10001071,GBC ProClick Punch Binding System,Office Supplies,Binders,Supply_Chain
306,2017-11-04,37,False,OFF-PA-10001560,"Adams Telephone Message Books, 5 1/4 x 11",Office Supplies,Paper,Supply_Chain
307,2017-04-01,254,True,OFF-BI-10001294,Fellowes Binding Cases,Office Supplies,Binders,Supply_Chain
308,2017-12-09,2,False,OFF-BI-10001636,Ibico Plastic and Wire Spiral Binding Combs,Office Supplies,Binders,Supply_Chain
309,2016-11-07,399,True,OFF-SU-10002503,Acme Preferred Stainless Steel Scissors,Office Supplies,Supplies,Supply_Chain
310,2016-11-07,399,True,OFF-LA-10004093,Avery 486,Office Supplies,Labels,Supply_Chain
311,2017-11-06,35,False,FUR-FU-10003878,"Linden 10"" Round Wall Clock, Black",Furniture,Furnishings,Supply_Chain
312,2014-03-11,1371,True,TEC-AC-10000710,Maxell DVD-RAM Discs,Technology,Accessories,Supply_Chain
313,2017-12-09,2,False,OFF-PA-10001019,Xerox 1884,Office Supplies,Paper,Supply_Chain
314,2016-06-05,554,True,OFF-SU-10002537,Acme Box Cutter Scissors,Office Supplies,Supplies,Supply_Chain
315,2017-12-06,5,False,OFF-ST-10003221,Staple magnet,Office Supplies,Storage,Supply_Chain
316,2017-04-10,245,True,OFF-FA-10000624,OIC Binder Clips,Office Supplies,Fasteners,Supply_Chain
317,2017-09-09,93,True,OFF-SU-10001225,Staple remover,Office Supplies,Supplies,Supply_Chain
318,2015-12-04,738,True,OFF-AR-10003752,Deluxe Chalkboard Eraser Cleaner,Office Supplies,Art,Supply_Chain
319,2017-10-05,67,False,TEC-AC-10001714,Logitech MX Performance Wireless Mouse,Technology,Accessories,Supply_Chain
320,2017-03-10,276,True,OFF-AR-10003958,Newell 337,Office Supplies,Art,Supply_Chain
321,2017-06-10,184,True,TEC-PH-10002923,"Logitech B530 USB Headset - headset - Full size, Binaural",Technology,Phones,Supply_Chain
322,2017-07-11,153,True,OFF-LA-10004272,Avery 482,Office Supplies,Labels,Supply_Chain
323,2016-11-10,396,True,FUR-FU-10000965,"Howard Miller 11-1/2"" Diameter Ridgewood Wall Clock",Furniture,Furnishings,Supply_Chain
324,2015-07-10,885,True,OFF-BI-10003719,Large Capacity Hanging Post Binders,Office Supplies,Binders,Supply_Chain
325,2017-01-12,333,True,OFF-BI-10000545,GBC Ibimaster 500 Manual ProClick Binding System,Office Supplies,Binders,Supply_Chain
326,2014-12-10,1097,True,OFF-PA-10004470,"Adams Write n' Stick Phone Message Book, 11"" X 5 1/4"", 200 Messages",Office Supplies,Paper,Supply_Chain
327,2016-09-04,463,True,OFF-BI-10000315,Poly Designer Cover & Back,Office Supplies,Binders,Supply_Chain
328,2016-11-10,396,True,OFF-ST-10002205,File Shuttle I and Handi-File,Office Supplies,Storage,Supply_Chain
329,2016-11-10,396,True,OFF-BI-10003364,Binding Machine Supplies,Office Supplies,Binders,Supply_Chain
330,2016-10-03,434,True,OFF-EN-10001099,Staple envelope,Office Supplies,Envelopes,Supply_Chain
331,2016-04-10,610,True,OFF-BI-10004716,Wilson Jones Hanging Recycled Pressboard Data Binders,Office Supplies,Binders,Supply_Chain
332,2017-11-11,30,False,OFF-LA-10001045,Permanent Self-Adhesive File Folder Labels for Typewriters by Universal,Office Supplies,Labels,Supply_Chain
333,2017-11-11,30,False,OFF-BI-10001510,Deluxe Heavy-Duty Vinyl Round Ring Binder,Office Supplies,Binders,Supply_Chain
334,2017-11-03,38,False,OFF-PA-10002947,Xerox 1923,Office Supplies,Paper,Supply_Chain
335,2017-11-12,29,False,OFF-ST-10002583,Fellowes Neat Ideas Storage Cubes,Office Supplies,Storage,Supply_Chain
336,2016-04-08,612,True,OFF-PA-10000019,Xerox 1931,Office Supplies,Paper,Supply_Chain
337,2017-09-02,100,True,TEC-PH-10001494,Polycom CX600 IP Phone VoIP phone,Technology,Phones,Supply_Chain
338,2017-11-09,32,False,TEC-AC-10004666,Maxell iVDR EX 500GB Cartridge,Technology,Accessories,Supply_Chain
339,2017-09-02,100,True,OFF-ST-10003816,Fellowes High-Stak Drawer Files,Office Supplies,Storage,Supply_Chain
340,2016-09-11,456,True,OFF-EN-10000056,Cameo Buff Policy Envelopes,Office Supplies,Envelopes,Supply_Chain
341,2016-12-11,365,True,OFF-ST-10001558,Acco Perma 4000 Stacking Storage Drawers,Office Supplies,Storage,Supply_Chain
342,2015-06-12,913,True,OFF-ST-10002444,Recycled Eldon Regeneration Jumbo File,Office Supplies,Storage,Supply_Chain
343,2017-09-07,95,True,TEC-AC-10002473,Maxell 4.7GB DVD-R,Technology,Accessories,Supply_Chain
344,2017-12-02,9,False,TEC-PH-10004531,OtterBox Commuter Series Case - iPhone 5 & 5s,Technology,Phones,Supply_Chain
345,2017-09-11,91,True,OFF-AP-10004487,Kensington 4 Outlet MasterPiece Compact Power Control Center,Office Supplies,Appliances,Supply_Chain
346,2017-09-02,100,True,OFF-AR-10000658,Newell 324,Office Supplies,Art,Supply_Chain
347,2017-11-07,34,False,OFF-AP-10000696,Holmes Odor Grabber,Office Supplies,Appliances,Supply_Chain
348,2017-09-02,100,True,OFF-PA-10002195,"RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set",Office Supplies,Paper,Supply_Chain
349,2017-12-10,1,False,FUR-FU-10001940,Staple-based wall hangings,Furniture,Furnishings,Supply_Chain
350,2017-04-09,246,True,OFF-LA-10004055,Color-Coded Legal Exhibit Labels,Office Supplies,Labels,Supply_Chain
351,2017-12-02,9,False,OFF-AR-10004344,Bulldog Vacuum Base Pencil Sharpener,Office Supplies,Art,Supply_Chain
352,2017-04-09,246,True,OFF-PA-10004621,Xerox 212,Office Supplies,Paper,Supply_Chain
353,2017-04-09,246,True,OFF-PA-10001281,Computer Printout Paper with Letter-Trim Fine Perforations,Office Supplies,Paper,Supply_Chain
354,2017-04-09,246,True,OFF-LA-10001613,Avery File Folder Labels,Office Supplies,Labels,Supply_Chain
355,2017-04-09,246,True,OFF-ST-10001097,Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers,Office Supplies,Storage,Supply_Chain
356,2017-12-11,0,False,TEC-PH-10003555,Motorola HK250 Universal Bluetooth Headset,Technology,Phones,Supply_Chain
357,2017-10-05,67,False,OFF-BI-10004492,Tuf-Vin Binders,Office Supplies,Binders,Supply_Chain
358,2017-12-11,0,False,OFF-BI-10002012,Wilson Jones Easy Flow II Sheet Lifters,Office Supplies,Binders,Supply_Chain
359,2017-06-03,191,True,OFF-PA-10004156,Xerox 188,Office Supplies,Paper,Supply_Chain
360,2017-09-11,91,True,FUR-CH-10003199,Office Star - Contemporary Task Swivel Chair,Furniture,Chairs,Supply_Chain
361,2016-12-05,371,True,OFF-AR-10000034,"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack",Office Supplies,Art,Supply_Chain
362,2016-12-05,371,True,TEC-PH-10000560,Samsung Galaxy S III - 16GB - pebble blue (T-Mobile),Technology,Phones,Supply_Chain
363,2016-07-02,527,True,FUR-CH-10000665,"Global Airflow Leather Mesh Back Chair, Black",Furniture,Chairs,Supply_Chain
364,2017-09-04,98,True,OFF-BI-10004022,Acco Suede Grain Vinyl Round Ring Binder,Office Supplies,Binders,Supply_Chain
365,2017-11-10,31,False,OFF-BI-10001036,Cardinal EasyOpen D-Ring Binders,Office Supplies,Binders,Supply_Chain
366,2017-05-05,220,True,OFF-EN-10002600,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",Office Supplies,Envelopes,Supply_Chain
367,2017-06-03,191,True,OFF-BI-10002049,UniKeep View Case Binders,Office Supplies,Binders,Supply_Chain
368,2015-07-06,889,True,FUR-FU-10002191,G.E. Halogen Desk Lamp Bulbs,Furniture,Furnishings,Supply_Chain
369,2015-08-10,854,True,TEC-PH-10004188,OtterBox Commuter Series Case - Samsung Galaxy S4,Technology,Phones,Supply_Chain
370,2016-03-11,640,True,OFF-ST-10001526,Iceberg Mobile Mega Data/Printer Cart,Office Supplies,Storage,Supply_Chain
371,2017-05-03,222,True,OFF-PA-10001166,Xerox 2,Office Supplies,Paper,Supply_Chain
372,2017-09-11,91,True,OFF-PA-10003656,Xerox 1935,Office Supplies,Paper,Supply_Chain
373,2017-12-10,1,False,TEC-PH-10000148,Cyber Acoustics AC-202b Speech Recognition Stereo Headset,Technology,Phones,Supply_Chain
374,2017-09-02,100,True,TEC-PH-10003885,Cisco SPA508G,Technology,Phones,Supply_Chain
375,2017-12-01,10,False,FUR-CH-10003379,Global Commerce Series High-Back Swivel/Tilt Chairs,Furniture,Chairs,Supply_Chain
376,2015-03-09,1008,True,OFF-LA-10001175,Avery 514,Office Supplies,Labels,Supply_Chain
377,2016-09-06,461,True,TEC-AC-10004761,Maxell 4.7GB DVD+RW 3/Pack,Technology,Accessories,Supply_Chain
378,2017-02-06,308,True,FUR-BO-10001811,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",Furniture,Bookcases,Supply_Chain
379,2017-10-03,69,False,OFF-AR-10001130,"Quartet Alpha White Chalk, 12/Pack",Office Supplies,Art,Supply_Chain
380,2017-07-09,155,True,OFF-AP-10000055,Belkin F9S820V06 8 Outlet Surge,Office Supplies,Appliances,Supply_Chain
381,2017-10-12,60,False,FUR-CH-10002304,"Global Stack Chair without Arms, Black",Furniture,Chairs,Supply_Chain
382,2016-09-02,465,True,TEC-PH-10001530,Cisco Unified IP Phone 7945G VoIP phone,Technology,Phones,Supply_Chain
383,2017-04-01,254,True,FUR-FU-10004006,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",Furniture,Furnishings,Supply_Chain
384,2017-07-09,155,True,FUR-FU-10000293,Eldon Antistatic Chair Mats for Low to Medium Pile Carpets,Furniture,Furnishings,Supply_Chain
385,2017-03-03,283,True,OFF-PA-10001307,"Important Message Pads, 50 4-1/4 x 5-1/2 Forms per Pad",Office Supplies,Paper,Supply_Chain
386,2015-07-03,892,True,FUR-FU-10004460,"Howard Miller 12"" Round Wall Clock",Furniture,Furnishings,Supply_Chain
387,2017-12-04,7,False,OFF-AR-10000716,DIXON Ticonderoga Erasable Checking Pencils,Office Supplies,Art,Supply_Chain
388,2017-09-03,99,True,FUR-FU-10004622,Eldon Advantage Foldable Chair Mats for Low Pile Carpets,Furniture,Furnishings,Supply_Chain
389,2015-04-04,982,True,OFF-BI-10003529,Avery Round Ring Poly Binders,Office Supplies,Binders,Supply_Chain
390,2017-12-10,1,False,OFF-BI-10001097,Avery Hole Reinforcements,Office Supplies,Binders,Supply_Chain
