product_sk,Product_Name,Category,Sub_Category,risk_level,days_until_stockout,current_stock,daily_sales_rate,total_quantity,days_on_market,first_sale,last_sale
1432,Southworth Structures Collection,Office Supplies,Paper,High,0.0,0.0,3.0,3,1,2014-07-04,2014-07-04
1434,AT&T 841000 Phone,Technology,Phones,High,0.0,0.0,2.0,2,1,2015-08-11,2015-08-11
1439,GBC Linen Binding Covers,Office Supplies,Binders,High,0.0,0.0,2.0,2,1,2015-05-03,2015-05-03
1440,"Brother MFC-9340CDW LED All-In-One Printer, Copier Scanner",Technology,Machines,High,0.0,0.0,3.0,3,1,2016-07-10,2016-07-10
1441,Avery 495,Office Supplies,Labels,High,0.0,0.0,3.0,3,1,2014-03-03,2014-03-03
1442,Xerox 1991,Office Supplies,Paper,High,0.0,0.0,3.0,3,1,2016-09-12,2016-09-12
1444,Epson TM-T88V Direct Thermal Printer - Monochrome - Desktop,Technology,Machines,High,0.0,0.0,3.0,3,1,2014-09-02,2014-09-02
1445,Okidata C610n Printer,Technology,Machines,High,0.0,0.0,2.0,2,1,2017-12-04,2017-12-04
1451,Panasonic KP-4ABK Battery-Operated Pencil Sharpener,Office Supplies,Art,High,0.0,0.0,3.0,3,1,2017-05-11,2017-05-11
1452,"""While you Were Out"" Message Book, One Form per Page",Office Supplies,Paper,High,0.0,0.0,3.0,3,1,2017-09-03,2017-09-03
1454,Executive Impressions Supervisor Wall Clock,Furniture,Furnishings,High,0.0,0.0,2.0,2,1,2015-04-11,2015-04-11
1455,"Executive Impressions 14"" Two-Color Numerals Wall Clock",Furniture,Furnishings,High,0.0,0.0,3.0,3,1,2015-04-11,2015-04-11
1460,Riverside Furniture Stanwyck Manor Table Series,Furniture,Tables,High,0.0,0.0,1.0,1,1,2014-04-08,2014-04-08
1461,Hon 2111 Invitation Series Straight Table,Furniture,Tables,High,0.0,0.0,2.0,2,1,2017-09-02,2017-09-02
1466,Southworth 25% Cotton Granite Paper & Envelopes,Office Supplies,Paper,High,0.0,0.0,1.0,1,1,2014-01-06,2014-01-06
1468,Seidio BD2-HK3IPH5-BK DILEX Case and Holster Combo for Apple iPhone 5/5s - Black,Technology,Phones,High,0.0,0.0,2.0,2,1,2017-12-02,2017-12-02
1471,Global Comet Stacking Arm Chair,Furniture,Chairs,High,0.0,0.0,3.0,3,1,2016-09-05,2016-09-05
1473,"3D Systems Cube Printer, 2nd Generation, White",Technology,Machines,High,0.0,0.0,2.0,2,1,2014-09-09,2014-09-09
1474,Letter Size File,Office Supplies,Storage,High,0.0,0.0,3.0,3,1,2016-10-04,2016-10-04
1476,Global Commerce Series Low-Back Swivel/Tilt Chairs,Furniture,Chairs,High,0.0,0.0,1.0,1,1,2015-09-10,2015-09-10
1481,Premier Electric Letter Opener,Office Supplies,Supplies,High,0.0,0.0,2.0,2,1,2016-11-04,2016-11-04
1483,Tripp Lite TLP810NET Broadband Surge for Modem/Fax,Office Supplies,Appliances,High,0.0,0.0,2.0,2,1,2014-12-09,2014-12-09
1486,Hon 4060 Series Tables,Furniture,Tables,High,0.0,0.0,3.0,3,1,2016-12-03,2016-12-03
1488,"Bush Westfield Collection Bookcases, Dark Cherry Finish, Fully Assembled",Furniture,Bookcases,High,0.0,0.0,3.0,3,1,2016-10-10,2016-10-10
1490,"Global Manager's Adjustable Task Chair, Storm",Furniture,Chairs,High,0.0,0.0,1.0,1,1,2016-10-10,2016-10-10
1493,Space Solutions Industrial Galvanized Steel Shelving.,Office Supplies,Storage,High,0.0,0.0,1.0,1,1,2015-09-11,2015-09-11
1494,"Executive Impressions 16-1/2"" Circular Wall Clock",Furniture,Furnishings,High,0.0,0.0,1.0,1,1,2017-03-11,2017-03-11
1497,Okidata MB760 Printer,Technology,Machines,High,0.0,0.0,3.0,3,1,2016-03-10,2016-03-10
1500,"Bush Andora Conference Table, Maple/Graphite Gray Finish",Furniture,Tables,High,0.0,0.0,2.0,2,1,2016-10-04,2016-10-04
1501,O'Sullivan Living Dimensions 3-Shelf Bookcases,Furniture,Bookcases,High,0.0,0.0,3.0,3,1,2015-11-02,2015-11-02
1502,Spiral Phone Message Books with Labels by Adams,Office Supplies,Paper,High,0.0,0.0,2.0,2,1,2015-12-06,2015-12-06
1503,Nu-Dell EZ-Mount Plastic Wall Frames,Furniture,Furnishings,High,0.0,0.0,3.0,3,1,2015-11-08,2015-11-08
1507,Xerox 228,Office Supplies,Paper,High,0.0,0.0,2.0,2,1,2016-06-12,2016-06-12
1508,Kleencut Forged Office Shears by Acme United Corporation,Office Supplies,Supplies,High,0.0,0.0,2.0,2,1,2017-05-01,2017-05-01
1515,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",Office Supplies,Binders,High,0.0,0.0,2.0,2,1,2016-08-11,2016-08-11
1516,Xerox 217,Office Supplies,Paper,High,0.0,0.0,1.0,1,1,2017-10-06,2017-10-06
1518,Xerox 193,Office Supplies,Paper,High,0.0,0.0,3.0,3,1,2016-03-09,2016-03-09
1519,Avery Hi-Liter Pen Style Six-Color Fluorescent Set,Office Supplies,Art,High,0.0,0.0,2.0,2,1,2016-07-02,2016-07-02
1523,"Ampad Poly Cover Wirebound Steno Book, 6"" x 9"" Assorted Colors, Gregg Ruled",Office Supplies,Paper,High,0.0,0.0,3.0,3,1,2014-09-09,2014-09-09
1525,Tensor Track Tree Floor Lamp,Furniture,Furnishings,High,0.0,0.0,2.0,2,1,2017-07-08,2017-07-08
1527,Home/Office Personal File Carts,Office Supplies,Storage,High,0.0,0.0,3.0,3,1,2017-05-09,2017-05-09
1529,Hammermill Color Copier Paper (28Lb. and 96 Bright),Office Supplies,Paper,High,0.0,0.0,2.0,2,1,2016-03-12,2016-03-12
1532,"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box",Office Supplies,Envelopes,High,0.0,0.0,3.0,3,1,2016-03-08,2016-03-08
1533,"Tensor ""Hersey Kiss"" Styled Floor Lamp",Furniture,Furnishings,High,0.0,0.0,1.0,1,1,2017-12-04,2017-12-04
1538,Mobile Personal File Cube,Office Supplies,Storage,High,0.0,0.0,3.0,3,1,2015-09-07,2015-09-07
1539,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",Office Supplies,Binders,High,0.0,0.0,2.0,2,1,2015-09-07,2015-09-07
1540,Hoover Replacement Belt for Commercial Guardsman Heavy-Duty Upright Vacuum,Office Supplies,Appliances,High,0.0,0.0,2.0,2,1,2015-03-01,2015-03-01
1541,"Sauder Forest Hills Library, Woodland Oak Finish",Furniture,Bookcases,High,0.0,0.0,3.0,3,1,2015-12-03,2015-12-03
1543,"HP Officejet Pro 8600 e-All-In-One Printer, Copier, Scanner, Fax",Technology,Machines,High,0.0,0.0,2.0,2,1,2017-02-02,2017-02-02
1545,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",Office Supplies,Binders,High,0.0,0.0,2.0,2,1,2017-09-09,2017-09-09
1546,"Sauder Facets Collection Library, Sky Alder Finish",Furniture,Bookcases,High,0.0,0.0,2.0,2,1,2016-11-10,2016-11-10
1547,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",Furniture,Furnishings,High,0.0,0.0,2.0,2,1,2016-09-12,2016-09-12
1548,Honeywell Enviracaire Portable Air Cleaner for up to 8 x 10 Room,Office Supplies,Appliances,High,0.0,0.0,3.0,3,1,2016-03-08,2016-03-08
1550,Canon Image Class D660 Copier,Technology,Copiers,High,0.0,0.0,2.0,2,1,2017-11-03,2017-11-03
1551,Xerox 1981,Office Supplies,Paper,High,0.0,0.0,2.0,2,1,2015-06-05,2015-06-05
1553,Okidata B400 Printer,Technology,Machines,High,0.0,0.0,2.0,2,1,2016-11-04,2016-11-04
1554,Hewlett-Packard Deskjet F4180 All-in-One Color Ink-jet - Printer / copier / scanner,Technology,Machines,High,0.0,0.0,2.0,2,1,2014-10-10,2014-10-10
1555,KeyTronic KT400U2 - Keyboard - Black,Technology,Accessories,High,0.0,0.0,3.0,3,1,2016-07-01,2016-07-01
1557,Xerox 1911,Office Supplies,Paper,High,0.0,0.0,2.0,2,1,2016-05-09,2016-05-09
1558,Okidata B401 Printer,Technology,Machines,High,0.0,0.0,3.0,3,1,2016-11-03,2016-11-03
1561,"Avery Flip-Chart Easel Binder, Black",Office Supplies,Binders,High,0.0,0.0,2.0,2,1,2014-02-06,2014-02-06
1565,"iKross Bluetooth Portable Keyboard + Cell Phone Stand Holder + Brush for Apple iPhone 5S 5C 5, 4S 4",Technology,Phones,High,0.0,0.0,2.0,2,1,2015-06-01,2015-06-01
1569,Fellowes Recycled Storage Drawers,Office Supplies,Storage,High,0.0,0.0,2.0,2,1,2015-11-07,2015-11-07
1572,"TOPS ""Important Message"" Pads, Canary, 4-1/4 x 5-1/2, 50 Sheets per Pad",Office Supplies,Paper,High,0.0,0.0,3.0,3,1,2016-04-12,2016-04-12
1574,Maxell 4.7GB DVD+R 5/Pack,Technology,Accessories,High,0.0,0.0,3.0,3,1,2015-06-08,2015-06-08
1575,"Sauder Facets Collection Locker/File Cabinet, Sky Alder Finish",Office Supplies,Storage,High,0.0,0.0,3.0,3,1,2016-12-01,2016-12-01
1576,Xerox 203,Office Supplies,Paper,High,0.0,0.0,3.0,3,1,2017-06-12,2017-06-12
1577,Polycom VoiceStation 500 Conference phone,Technology,Phones,High,0.0,0.0,3.0,3,1,2017-08-07,2017-08-07
1578,Global Enterprise Series Seating Low-Back Swivel/Tilt Chairs,Furniture,Chairs,High,0.0,0.0,1.0,1,1,2017-08-07,2017-08-07
1580,"Letter/Legal File Tote with Clear Snap-On Lid, Black Granite",Office Supplies,Storage,High,0.0,0.0,1.0,1,1,2017-08-03,2017-08-03
1581,Pastel Pink Envelopes,Office Supplies,Envelopes,High,0.0,0.0,1.0,1,1,2017-12-11,2017-12-11
1585,Clearsounds A400,Technology,Phones,High,0.0,0.0,3.0,3,1,2016-04-05,2016-04-05
1586,Staple envelope,Office Supplies,Envelopes,High,0.0,0.0,2.0,2,1,2015-11-12,2015-11-12
1587,Xerox 207,Office Supplies,Paper,High,0.0,0.0,3.0,3,1,2015-12-01,2015-12-01
1588,Newell 307,Office Supplies,Art,High,0.0,0.0,2.0,2,1,2015-12-01,2015-12-01
1590,Grip Seal Envelopes,Office Supplies,Envelopes,High,0.0,0.0,2.0,2,1,2016-05-10,2016-05-10
1593,"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L",Office Supplies,Supplies,High,0.0,0.0,2.0,2,1,2014-10-12,2014-10-12
1594,"Acco PRESSTEX Data Binder with Storage Hooks, Light Blue, 9 1/2"" X 11""",Office Supplies,Binders,High,0.0,0.0,2.0,2,1,2014-09-08,2014-09-08
1598,Easy-staple paper,Office Supplies,Paper,High,0.0,0.0,3.0,3,1,2017-11-05,2017-11-05
1599,"Computer Room Manger, 14""",Furniture,Furnishings,High,0.0,0.0,2.0,2,1,2016-05-03,2016-05-03
1600,Cisco 8961 IP Phone Charcoal,Technology,Machines,High,0.0,0.0,3.0,3,1,2016-05-03,2016-05-03
1601,Avery 496,Office Supplies,Labels,High,0.0,0.0,2.0,2,1,2016-05-03,2016-05-03
1603,Xerox 1899,Office Supplies,Paper,High,0.0,0.0,2.0,2,1,2017-11-12,2017-11-12
1606,GBC VeloBinder Electric Binding Machine,Office Supplies,Binders,High,0.0,0.0,2.0,2,1,2017-06-08,2017-06-08
1608,"SAFCO Commercial Wire Shelving, Black",Office Supplies,Storage,High,0.0,0.0,2.0,2,1,2017-11-12,2017-11-12
1610,SanDisk Cruzer 4 GB USB Flash Drive,Technology,Accessories,High,0.0,0.0,2.0,2,1,2015-01-12,2015-01-12
1613,Eldon 200 Class Desk Accessories,Furniture,Furnishings,High,0.0,0.0,2.0,2,1,2016-05-02,2016-05-02
1614,Staples in misc. colors,Office Supplies,Art,High,0.0,0.0,2.0,2,1,2017-10-06,2017-10-06
1615,Xerox 221,Office Supplies,Paper,High,0.0,0.0,1.0,1,1,2016-12-10,2016-12-10
1616,Staple envelope,Office Supplies,Envelopes,High,0.0,0.0,2.0,2,1,2014-04-03,2014-04-03
1617,"Deflect-o EconoMat Nonstudded, No Bevel Mat",Furniture,Furnishings,High,0.0,0.0,2.0,2,1,2016-06-06,2016-06-06
1618,"GE General Use Halogen Bulbs, 100 Watts, 1 Bulb per Pack",Furniture,Furnishings,High,0.0,0.0,3.0,3,1,2014-11-12,2014-11-12
1619,Eldon Jumbo ProFile Portable File Boxes Graphite/Black,Office Supplies,Storage,High,0.0,0.0,3.0,3,1,2016-04-07,2016-04-07
24,"Hunt BOSTON Model 1606 High-Volume Electric Pencil Sharpener, Beige",Office Supplies,Art,High,0.1,1.0,8.0,8,1,2014-12-05,2014-12-05
56,Safco Industrial Wire Shelving,Office Supplies,Storage,High,0.1,1.0,7.0,7,1,2015-09-07,2015-09-07
95,Cisco 9971 IP Video Phone Charcoal,Technology,Machines,High,0.1,1.0,9.0,9,1,2015-01-02,2015-01-02
136,AT&T 1070 Corded Phone,Technology,Phones,High,0.1,1.0,7.0,7,1,2014-08-08,2014-08-09
157,Belkin 8 Outlet SurgeMaster II Gold Surge Protector with Phone Protection,Office Supplies,Appliances,High,0.1,1.0,8.0,8,1,2017-03-08,2017-03-08
232,Personal Creations Ink Jet Cards and Labels,Office Supplies,Paper,High,0.1,1.0,8.0,8,1,2017-10-01,2017-10-01
244,Dana Halogen Swing-Arm Architect Lamp,Furniture,Furnishings,High,0.1,1.0,8.0,8,1,2014-08-08,2014-08-08
386,"Howard Miller 12"" Round Wall Clock",Furniture,Furnishings,High,0.1,1.0,9.0,9,1,2015-07-03,2015-07-03
393,Round Ring Binders,Office Supplies,Binders,High,0.1,1.0,7.0,7,1,2016-11-12,2016-11-12
398,Ativa V4110MDD Micro-Cut Shredder,Technology,Machines,High,0.1,1.0,7.0,7,1,2016-03-01,2016-03-01
413,"Tyvek  Top-Opening Peel & Seel  Envelopes, Gray",Office Supplies,Envelopes,High,0.1,1.0,8.0,8,1,2016-11-12,2016-11-12
519,Xerox 1943,Office Supplies,Paper,High,0.1,1.0,7.0,7,1,2016-02-05,2016-02-05
675,"Dixon Ticonderoga Erasable Colored Pencil Set, 12-Color",Office Supplies,Art,High,0.1,1.0,7.0,7,1,2017-04-11,2017-04-11
749,Xerox 1903,Office Supplies,Paper,High,0.1,1.0,7.0,7,1,2015-12-06,2015-12-06
854,Xerox 1880,Office Supplies,Paper,High,0.1,1.0,7.0,7,1,2016-12-06,2016-12-06
922,Boston 19500 Mighty Mite Electric Pencil Sharpener,Office Supplies,Art,High,0.1,1.0,9.0,9,1,2015-09-11,2015-09-11
954,"Bush Birmingham Collection Bookcase, Dark Cherry",Furniture,Bookcases,High,0.1,1.0,9.0,9,1,2017-09-04,2017-09-04
962,Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright),Office Supplies,Paper,High,0.1,1.0,7.0,7,1,2014-05-09,2014-05-09
1002,Project Tote Personal File,Office Supplies,Storage,High,0.1,1.0,7.0,7,1,2015-07-09,2015-07-09
1096,O'Sullivan Plantations 2-Door Library in Landvery Oak,Furniture,Bookcases,High,0.1,1.0,7.0,7,1,2016-11-05,2016-11-05
1102,Polycom SoundPoint Pro SE-225 Corded phone,Technology,Phones,High,0.1,1.0,7.0,7,1,2014-11-04,2014-11-04
1119,Newell 316,Office Supplies,Art,High,0.1,1.0,7.0,7,1,2016-05-03,2016-05-03
1147,Space Solutions Commercial Steel Shelving,Office Supplies,Storage,High,0.1,1.0,7.0,7,1,2017-11-02,2017-11-02
1173,Acme Stainless Steel Office Snips,Office Supplies,Supplies,High,0.1,1.0,7.0,7,1,2014-11-07,2014-11-07
1197,Assorted Color Push Pins,Office Supplies,Fasteners,High,0.1,1.0,9.0,9,1,2015-09-06,2015-09-07
1218,Staple remover,Office Supplies,Supplies,High,0.1,1.0,8.0,8,1,2016-04-01,2016-04-01
1308,"Binney & Smith inkTank Erasable Pocket Highlighter, Chisel Tip, Yellow",Office Supplies,Art,High,0.1,1.0,9.0,9,1,2014-08-05,2014-08-05
1340,"Tennsco Lockers, Sand",Office Supplies,Storage,High,0.1,1.0,9.0,9,1,2017-08-05,2017-08-05
1357,Serrated Blade or Curved Handle Hand Letter Openers,Office Supplies,Supplies,High,0.1,1.0,7.0,7,1,2016-11-04,2016-11-04
1381,Imation Bio 2GB USB Flash Drive Imation Corp,Technology,Accessories,High,0.1,1.0,8.0,8,1,2017-03-03,2017-03-03
1433,Staples in misc. colors,Office Supplies,Art,High,0.1,1.0,8.0,8,1,2016-10-01,2016-10-01
1443,"Sanford EarthWrite Recycled Pencils, Medium Soft, #2",Office Supplies,Art,High,0.1,1.0,7.0,7,1,2017-06-10,2017-06-10
1457,Acme Galleria Hot Forged Steel Scissors with Colored Handles,Office Supplies,Supplies,High,0.1,1.0,7.0,7,1,2017-01-07,2017-01-07
1467,Hon 4-Shelf Metal Bookcases,Furniture,Bookcases,High,0.1,1.0,8.0,8,1,2017-12-02,2017-12-02
1495,Avanti 1.7 Cu. Ft. Refrigerator,Office Supplies,Appliances,High,0.1,1.0,7.0,7,1,2016-07-03,2016-07-03
1526,Newell 325,Office Supplies,Art,High,0.1,1.0,7.0,7,1,2017-07-08,2017-07-08
1556,Southworth 25% Cotton Antique Laid Paper & Envelopes,Office Supplies,Paper,High,0.1,1.0,9.0,9,1,2016-07-01,2016-07-01
1560,Bevis Steel Folding Chairs,Furniture,Chairs,High,0.1,1.0,7.0,7,1,2016-11-03,2016-11-03
1563,Dixon Ticonderoga Pencils,Office Supplies,Art,High,0.1,1.0,8.0,8,1,2015-04-05,2015-04-05
1566,Avery 491,Office Supplies,Labels,High,0.1,1.0,7.0,7,1,2015-06-01,2015-06-01
1567,Clarity 53712,Technology,Phones,High,0.1,1.0,7.0,7,1,2017-10-12,2017-10-12
1571,"Avery Trapezoid Extra Heavy Duty 4"" Binders",Office Supplies,Binders,High,0.1,1.0,7.0,7,1,2017-09-04,2017-09-04
1584,"Dixon Ticonderoga Core-Lock Colored Pencils, 48-Color Set",Office Supplies,Art,High,0.1,1.0,7.0,7,1,2014-10-10,2014-10-10
1589,Blue Parrot B250XT Professional Grade Wireless Bluetooth Headset with,Technology,Phones,High,0.1,1.0,7.0,7,1,2017-05-07,2017-05-07
1596,"Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal",Furniture,Tables,High,0.1,1.0,7.0,7,1,2016-01-03,2016-01-03
1611,"Advantus Employee of the Month Certificate Frame, 11 x 13-1/2",Furniture,Furnishings,High,0.1,1.0,7.0,7,1,2015-06-08,2015-06-08
1621,"#10 White Business Envelopes,4 1/8 x 9 1/2",Office Supplies,Envelopes,High,0.1,1.0,7.0,7,1,2016-12-05,2016-12-05
4,Bretford CR4500 Series Slim Rectangular Table,Furniture,Tables,High,0.2,1.0,5.0,5,1,2015-10-11,2015-10-11
18,"Electrix Architect's Clamp-On Swing Arm Lamp, Black",Furniture,Furnishings,High,0.2,1.0,5.0,5,1,2016-12-08,2016-12-08
39,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),Office Supplies,Paper,High,0.2,1.0,4.0,4,1,2016-12-01,2016-12-01
75,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",Furniture,Bookcases,High,0.2,1.0,4.0,4,1,2015-10-12,2015-10-12
107,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,Furniture,Furnishings,High,0.2,1.0,5.0,5,1,2016-06-04,2016-06-04
128,"Bevis Round Bullnose 29"" High Table Top",Furniture,Tables,High,0.2,1.0,5.0,5,1,2015-11-02,2015-11-02
153,Sauder Barrister Bookcases,Furniture,Bookcases,High,0.2,1.0,6.0,6,1,2016-04-08,2016-04-08
159,Lexmark MarkNet N8150 Wireless Print Server,Technology,Machines,High,0.2,1.0,4.0,4,1,2015-12-03,2015-12-03
176,Global Deluxe Office Fabric Chairs,Furniture,Chairs,High,0.2,1.0,4.0,4,1,2017-11-03,2017-11-03
181,Design Ebony Sketching Pencil,Office Supplies,Art,High,0.2,1.0,6.0,6,1,2017-10-01,2017-10-01
218,Cardinal Poly Pocket Divider Pockets for Ring Binders,Office Supplies,Binders,High,0.2,1.0,4.0,4,1,2015-12-03,2015-12-03
240,Jabra BIZ 2300 Duo QD Duo Corded Headset,Technology,Phones,High,0.2,1.0,4.0,4,1,2017-12-01,2017-12-01
254,First Data FD10 PIN Pad,Technology,Accessories,High,0.2,1.0,4.0,4,1,2016-12-11,2016-12-11
263,Cubify CubeX 3D Printer Triple Head Print,Technology,Machines,High,0.2,1.0,4.0,4,1,2017-11-04,2017-11-04
337,Polycom CX600 IP Phone VoIP phone,Technology,Phones,High,0.2,1.0,4.0,4,1,2017-09-02,2017-09-02
353,Computer Printout Paper with Letter-Trim Fine Perforations,Office Supplies,Paper,High,0.2,1.0,4.0,4,1,2017-04-09,2017-04-09
394,Micropad Numeric Keypads,Technology,Accessories,High,0.2,1.0,5.0,5,1,2016-11-11,2016-11-12
492,Motorola L804,Technology,Phones,High,0.2,1.0,5.0,5,1,2017-05-04,2017-05-04
503,"Pressboard Data Binder, Crimson, 12"" X 8 1/2""",Office Supplies,Binders,High,0.2,1.0,4.0,4,1,2014-04-01,2014-04-01
512,Revere Boxed Rubber Bands by Revere,Office Supplies,Fasteners,High,0.2,1.0,5.0,5,1,2016-02-05,2016-02-05
528,Xerox 1948,Office Supplies,Paper,High,0.2,1.0,4.0,4,1,2017-04-12,2017-04-12
545,"Sanford Colorific Eraseable Coloring Pencils, 12 Count",Office Supplies,Art,High,0.2,1.0,5.0,5,1,2017-09-04,2017-09-04
560,Eldon Wave Desk Accessories,Furniture,Furnishings,High,0.2,1.0,5.0,5,1,2014-03-11,2014-03-11
563,"Message Book, Standard Line ""While You Were Out"", 5 1/2"" X 4"", 200 Sets/Book",Office Supplies,Paper,High,0.2,1.0,4.0,4,1,2014-02-04,2014-02-04
579,Belkin QODE FastFit Bluetooth Keyboard,Technology,Accessories,High,0.2,1.0,4.0,4,1,2015-08-09,2015-08-09
598,StarTech.com 10/100 VDSL2 Ethernet Extender Kit,Technology,Machines,High,0.2,1.0,4.0,4,1,2014-09-07,2014-09-07
614,"Sauder Camden County Barrister Bookcase, Planked Cherry Finish",Furniture,Bookcases,High,0.2,1.0,4.0,4,1,2015-09-05,2015-09-05
694,Quality Park Security Envelopes,Office Supplies,Envelopes,High,0.2,1.0,5.0,5,1,2017-12-01,2017-12-01
699,"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""",Office Supplies,Paper,High,0.2,1.0,6.0,6,1,2016-09-01,2016-09-01
727,Newell 351,Office Supplies,Art,High,0.2,1.0,5.0,5,1,2017-06-10,2017-06-10
743,"Message Book, Phone, Wirebound Standard Line Memo, 2 3/4"" X 5""",Office Supplies,Paper,High,0.2,1.0,5.0,5,1,2015-12-06,2015-12-06
761,Cardinal Holdit Data Disk Pockets,Office Supplies,Binders,High,0.2,1.0,5.0,5,1,2016-11-05,2016-11-05
770,Honeywell Enviracaire Portable HEPA Air Cleaner for 16' x 20' Room,Office Supplies,Appliances,High,0.2,1.0,4.0,4,1,2016-11-03,2016-11-03
805,"TOPS Voice Message Log Book, Flash Format",Office Supplies,Paper,High,0.2,1.0,4.0,4,1,2017-06-12,2017-06-12
812,Global Italian Leather Office Chair,Furniture,Chairs,High,0.2,1.0,6.0,6,1,2014-09-09,2014-09-09
862,GBC DocuBind TL200 Manual Binding Machine,Office Supplies,Binders,High,0.2,1.0,4.0,4,1,2017-03-11,2017-03-11
875,Newell 339,Office Supplies,Art,High,0.2,1.0,5.0,5,1,2017-11-06,2017-11-06
902,"BlueLounge Milo Smartphone Stand, White/Metallic",Technology,Phones,High,0.2,1.0,4.0,4,1,2014-12-01,2014-12-01
905,Logitech G500s Laser Gaming Mouse with Adjustable Weight Tuning,Technology,Accessories,High,0.2,1.0,5.0,5,1,2016-01-09,2016-01-09
906,Avery 485,Office Supplies,Labels,High,0.2,1.0,6.0,6,1,2017-07-08,2017-07-08
913,"Seth Thomas 12"" Clock w/ Goldtone Case",Furniture,Furnishings,High,0.2,1.0,5.0,5,1,2017-09-01,2017-09-01
961,Avery 506,Office Supplies,Labels,High,0.2,1.0,5.0,5,1,2014-05-09,2014-05-09
969,Okidata MB491 Multifunction Printer,Technology,Machines,High,0.2,1.0,6.0,6,1,2017-07-03,2017-07-03
970,Staples in misc. colors,Office Supplies,Art,High,0.2,2.0,10.0,10,1,2017-08-07,2017-08-07
977,"C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack",Office Supplies,Binders,High,0.2,1.0,5.0,5,1,2016-09-05,2016-09-05
986,BIC Liqua Brite Liner,Office Supplies,Art,High,0.2,1.0,5.0,5,1,2017-12-09,2017-12-09
988,"Eldon Expressions Desk Accessory, Wood Pencil Holder, Oak",Furniture,Furnishings,High,0.2,1.0,4.0,4,1,2015-03-12,2015-03-12
1018,Motorola Moto X,Technology,Phones,High,0.2,1.0,5.0,5,1,2017-11-04,2017-11-04
1063,Staples,Office Supplies,Fasteners,High,0.2,1.0,5.0,5,1,2014-11-01,2014-11-01
1074,"Ultra Door Kickplate, 8""H x 34""W",Furniture,Furnishings,High,0.2,1.0,5.0,5,1,2017-12-01,2017-12-01
1089,Cisco Desktop Collaboration Experience DX650 IP Video Phone,Technology,Machines,High,0.2,1.0,5.0,5,1,2017-06-11,2017-06-11
1097,Logitech Wireless Headset H600 Over-The-Head Design,Technology,Accessories,High,0.2,1.0,5.0,5,1,2016-11-05,2016-11-05
1103,Hewlett-Packard Deskjet D4360 Printer,Technology,Machines,High,0.2,1.0,4.0,4,1,2014-11-04,2014-11-04
1106,Hoover Portapower Portable Vacuum,Office Supplies,Appliances,High,0.2,1.0,5.0,5,1,2017-10-03,2017-10-03
1130,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",Office Supplies,Binders,High,0.2,1.0,5.0,5,1,2016-04-10,2016-04-10
1133,Tensor Computer Mounted Lamp,Furniture,Furnishings,High,0.2,1.0,6.0,6,1,2014-11-02,2014-11-02
1136,Vtech CS6719,Technology,Phones,High,0.2,2.0,11.0,11,1,2015-07-12,2015-07-12
1138,GE 2-Jack Phone Line Splitter,Technology,Phones,High,0.2,1.0,4.0,4,1,2015-07-12,2015-07-12
1198,Ibico EPK-21 Electric Binding System,Office Supplies,Binders,High,0.2,1.0,5.0,5,1,2017-12-07,2017-12-07
1202,Zebra ZM400 Thermal Label Printer,Technology,Machines,High,0.2,1.0,6.0,6,1,2015-11-08,2015-11-09
